,TEMP,DEWP,SLP,VISIB,WDSP,MXSPD,MAX,MIN,Label_Rain
6082,63.5,56.4,1021.7,13.6,4.2,8.0,75.0,57.0,0
6083,70.9,68.9,1017.4,3.5,6.2,9.9,75.0,68.0,1
6084,72.2,70.4,1014.3,9.9,3.5,7.0,77.0,68.0,1
6085,76.1,73.0,1014.0,8.0,5.7,9.9,84.9,72.0,1
6086,76.6,70.8,1012.6,14.0,4.2,8.9,82.0,66.9,0
6087,74.2,61.8,1015.9,15.7,5.0,11.8,81.0,66.0,0
6088,70.2,58.7,1019.7,19.9,1.2,5.8,80.1,60.1,0
6089,72.8,62.7,1018.0,20.5,3.3,9.9,87.1,63.0,0
6090,76.1,64.6,1014.1,19.6,7.6,10.9,86.0,68.0,0
6091,70.9,68.4,1019.6,8.7,1.4,3.9,77.0,68.0,1
6092,69.1,66.2,1023.1,7.2,3.6,7.0,73.9,66.0,0
6093,69.6,65.7,1020.8,3.4,5.7,9.9,81.0,64.9,0
6094,72.9,68.9,1015.7,3.7,7.3,14.0,79.0,66.9,1
6095,75.8,67.8,1007.7,7.2,7.7,11.8,87.1,68.0,0
6096,77.4,67.8,1006.8,10.5,5.8,9.9,89.1,69.1,0
6097,75.6,69.9,1006.7,12.5,6.6,11.8,84.0,70.0,1
6098,60.6,56.9,1012.5,10.9,6.2,11.8,70.0,57.0,1
6099,58.8,55.4,1018.2,10.2,5.3,8.0,64.0,55.0,1
6100,58.0,52.2,1024.2,13.7,7.6,11.8,62.1,54.0,0
6101,56.6,49.7,1022.7,19.9,3.9,10.9,66.0,52.0,0
6102,61.7,58.3,1016.6,10.8,5.1,11.8,64.9,57.0,1
6103,56.4,48.8,1021.2,15.9,2.1,7.0,69.1,45.0,1
6104,61.0,50.8,1015.9,18.4,2.8,9.9,72.0,53.1,0
6105,52.3,43.3,1021.9,19.9,6.6,11.8,66.0,45.0,0
6106,49.8,41.0,1026.9,17.9,1.9,5.8,64.9,39.0,0
6107,56.6,45.9,1022.3,17.3,2.8,9.9,72.0,45.0,0
6108,63.5,51.3,1013.4,18.8,4.6,8.9,75.9,55.0,0
6109,61.7,50.8,1016.3,18.4,6.0,11.8,71.1,54.0,0
6110,55.8,45.5,1021.0,17.6,2.3,5.8,66.9,46.0,0
6111,56.3,46.3,1014.5,17.8,3.5,11.8,68.0,48.9,0
6112,61.5,49.3,1008.6,15.1,8.5,17.9,75.0,52.0,0
6113,69.6,57.0,1002.7,14.7,11.4,17.9,82.0,64.0,0
6114,74.9,64.3,1006.9,12.8,10.1,17.9,80.1,66.9,1
6115,71.3,65.4,1014.7,9.1,2.6,5.8,77.0,68.0,0
6116,68.5,62.0,1016.3,5.0,2.1,4.9,80.1,61.0,1
6117,67.0,57.7,1010.6,11.3,5.2,10.9,75.0,59.0,1
6118,62.7,48.9,1015.5,17.4,1.2,4.9,75.9,51.1,0
6119,64.5,50.9,1013.4,18.2,2.5,5.8,79.0,55.0,0
6120,73.3,59.4,1009.2,15.9,5.5,11.8,88.0,64.0,0
6121,65.8,52.0,1009.9,13.9,10.1,17.9,82.0,53.1,1
6122,57.0,41.7,1012.9,19.9,3.5,10.9,77.0,45.0,0
6123,66.8,56.3,1004.5,13.7,5.3,11.8,75.9,59.0,0
6124,60.7,50.8,997.8,18.2,8.4,16.9,69.1,52.0,1
6125,54.6,43.5,1006.3,17.0,11.5,19.8,57.9,52.0,1
6126,53.4,38.8,1017.0,18.0,8.3,11.8,60.1,50.0,0
6127,47.6,38.9,1018.6,18.2,3.3,9.9,55.9,37.9,0
6128,46.5,39.3,1020.7,16.0,4.4,10.9,52.0,42.1,0
6129,48.5,35.0,1018.2,18.0,2.8,11.8,71.1,36.0,0
6130,57.8,42.4,1015.5,19.9,5.4,14.0,68.0,46.0,0
6131,49.7,35.5,1024.4,19.3,3.2,8.0,62.1,37.9,0
6132,56.0,40.3,1016.1,19.9,4.9,9.9,70.0,48.9,0
6133,58.5,48.6,1011.7,18.2,2.9,7.0,70.0,48.9,0
6134,50.6,45.1,1011.9,9.2,8.9,23.9,66.0,36.7,1
6135,38.0,26.1,1023.6,14.6,16.0,28.0,45.0,34.0,1
6136,38.7,28.3,1030.0,15.9,0.9,5.8,52.0,29.1,0
6137,44.7,31.6,1029.4,17.6,3.2,11.8,59.0,34.0,0
6138,48.1,31.5,1026.3,17.4,6.6,14.0,63.0,37.0,0
6139,51.6,32.4,1025.4,19.1,7.9,14.0,66.9,42.1,0
6140,53.8,34.0,1023.6,18.8,5.7,10.9,68.0,42.1,0
6141,52.8,33.8,1021.5,14.9,7.4,17.9,63.0,44.1,0
6142,57.9,38.1,1010.1,13.9,12.6,18.8,69.1,50.0,0
6143,55.7,45.5,1006.6,14.9,5.8,11.8,66.9,50.0,1
6144,52.0,34.4,1010.2,19.9,7.3,17.9,64.9,43.0,1
6145,55.4,38.6,1010.5,19.9,2.6,8.0,62.1,46.9,0
6146,54.0,46.2,1011.1,15.8,1.4,5.8,66.0,46.0,0
6147,55.6,49.6,1008.2,6.6,6.0,9.9,62.1,51.1,0
6148,50.7,44.3,1013.5,13.0,6.3,15.9,55.0,46.9,1
6149,38.1,23.9,1023.5,19.9,13.0,22.0,48.0,30.2,0
6150,30.1,15.4,1025.2,19.1,9.8,15.0,35.1,25.2,0
6151,29.6,16.8,1025.5,18.2,4.9,8.0,37.9,21.2,0
6152,39.9,23.6,1018.9,18.8,3.5,8.0,55.0,32.0,0
6153,47.8,37.0,1012.5,13.4,3.6,7.0,59.0,39.9,0
6154,44.4,31.6,1019.8,13.7,8.0,11.8,53.1,39.9,0
6155,49.2,43.5,1019.7,6.0,3.9,7.0,64.0,44.1,1
6156,51.1,43.9,1017.0,11.8,6.5,11.8,63.0,43.0,0
6157,47.8,43.6,1005.3,7.8,5.6,15.0,66.9,42.1,1
6158,34.4,21.6,1011.8,16.8,22.8,31.9,61.0,25.2,1
6159,24.2,12.2,1026.7,19.9,8.4,19.8,34.0,17.2,0
6160,30.6,16.3,1024.5,19.7,9.9,22.0,34.0,26.2,0
6161,29.9,14.3,1026.7,19.9,4.7,14.0,44.1,21.2,0
6162,37.0,21.0,1016.0,19.9,4.2,9.9,50.0,28.2,0
6163,37.6,25.1,1016.0,19.1,2.5,9.9,52.0,28.2,0
6164,42.0,36.4,1014.1,7.8,5.3,12.8,50.0,34.0,0
6165,51.9,49.0,1006.3,4.2,8.6,14.0,61.0,48.0,1
6166,53.2,45.1,1004.6,17.6,8.7,12.8,60.1,45.0,0
6167,42.5,32.9,1020.1,17.7,1.6,8.9,55.0,33.1,0
6168,39.9,31.6,1019.5,13.2,5.5,14.0,48.0,33.1,0
6169,26.8,13.6,1025.3,14.9,12.4,15.9,32.0,21.2,0
6170,25.4,12.2,1033.7,19.9,4.5,14.0,39.0,16.2,0
6171,31.3,18.1,1026.7,19.9,7.0,14.0,43.0,24.3,0
6172,30.8,19.0,1028.9,13.1,7.7,14.0,37.0,26.2,0
6173,27.8,13.8,1030.8,13.8,2.0,8.0,37.0,22.1,0
6174,34.6,30.0,1008.1,3.8,2.9,8.0,37.0,33.1,1
6175,34.0,30.7,1005.1,2.8,2.8,5.8,36.0,30.2,0
6176,37.1,34.7,1004.8,0.4,4.0,8.0,43.0,34.0,0
6177,49.4,45.5,1001.5,4.3,8.6,17.9,63.0,41.0,0
6178,57.3,47.6,1000.5,14.0,9.4,15.9,61.0,52.0,1
6179,42.1,29.4,1012.4,19.9,2.7,8.0,51.1,34.0,0
6180,36.2,28.4,1016.1,14.6,1.3,5.8,42.1,30.2,0
6181,39.5,32.8,1007.0,7.2,8.1,17.9,41.0,37.9,1
6182,33.2,22.9,1019.0,17.9,5.1,14.0,39.0,27.1,0
6183,33.1,22.8,1028.1,15.8,8.7,15.0,39.0,27.1,0
6184,24.8,11.6,1041.5,17.4,8.8,11.8,29.1,23.2,0
6185,18.9,7.1,1040.0,18.6,6.2,14.0,29.1,12.2,0
6186,32.4,21.1,1022.9,16.6,4.5,14.0,39.0,27.1,0
6187,19.4,3.1,1031.6,19.9,8.0,14.0,33.1,11.1,0
6188,19.1,6.1,1027.8,19.7,4.2,14.0,34.0,11.1,0
6189,31.4,18.9,1011.2,18.7,8.6,14.0,48.0,23.2,0
6190,34.8,25.3,1005.4,15.7,5.9,11.8,41.0,31.1,0
6191,31.6,19.7,1019.7,14.6,6.5,11.8,34.0,29.1,0
6192,25.0,16.3,1027.8,10.9,2.3,7.0,29.1,21.2,0
6193,33.0,23.7,1018.4,8.2,10.3,15.9,52.0,27.1,0
6194,43.2,28.6,1005.3,19.9,4.6,17.9,55.0,31.1,0
6195,38.5,25.6,1014.5,18.6,9.2,19.8,48.0,30.2,0
6196,34.9,22.8,1016.3,19.1,1.4,5.8,45.0,29.1,0
6197,36.2,25.6,1014.8,18.0,4.9,9.9,50.0,29.1,0
6198,37.8,31.3,1007.7,10.7,3.4,8.9,46.0,32.0,0
6199,38.4,34.2,1003.8,2.8,3.9,9.9,44.1,32.0,0
6200,43.1,39.3,1000.2,1.8,6.4,10.9,48.9,35.6,1
6201,34.9,27.9,1011.1,10.8,11.0,18.8,46.9,26.2,1
6202,25.9,15.9,1028.3,19.1,2.9,9.9,36.0,20.1,0
6203,30.6,23.8,1016.5,11.8,3.8,15.0,34.0,28.2,1
6204,23.7,15.3,1010.2,4.5,18.2,28.9,34.0,18.1,1
6205,16.1,6.5,1025.1,18.2,3.2,14.0,26.2,11.1,0
6206,19.5,13.0,1024.8,16.2,1.7,7.0,27.1,14.2,0
6207,23.9,16.5,1022.2,15.6,2.9,7.0,28.2,17.2,0
6208,33.1,28.8,1014.4,5.3,5.0,9.9,34.9,32.0,0
6209,28.7,24.5,1018.5,5.2,10.7,16.9,32.9,25.9,1
6210,16.3,11.8,1015.5,9.2,8.2,16.9,25.9,7.9,0
6211,23.8,20.0,1012.3,3.2,11.3,15.0,25.0,20.8,1
6212,10.5,5.9,1033.3,10.7,8.5,12.8,18.9,5.9,0
6213,3.5,-4.1,1039.3,12.0,6.6,9.9,9.0,0.0,0
6214,-0.1,-7.3,1038.8,12.3,5.7,8.9,9.0,-9.0,0
6215,14.4,8.8,1022.8,12.0,6.9,11.8,32.0,5.0,0
6216,33.9,27.6,1017.2,13.3,7.4,12.8,41.0,25.0,0
6217,30.2,28.6,1019.5,5.0,6.4,15.9,36.0,23.0,0
6218,37.7,32.0,1013.1,9.7,12.4,22.0,41.9,34.0,1
6219,37.8,30.6,1016.5,12.6,3.0,8.0,54.9,28.9,0
6220,43.1,33.0,1012.5,12.4,4.2,8.0,66.9,27.9,0
6221,39.2,30.9,1011.6,12.3,6.5,17.9,54.9,29.8,0
6222,18.1,11.8,1027.9,11.2,10.2,17.9,29.8,9.9,0
6223,34.8,30.3,1010.6,5.8,9.9,19.8,50.9,23.9,0
6224,37.7,36.8,999.5,3.5,6.8,15.9,52.9,29.8,0
6225,8.5,2.3,1005.6,4.4,28.0,35.9,9999.9,-1.1,1
6226,-1.6,-11.1,1023.7,11.0,15.4,33.8,9.0,-6.2,0
6227,11.0,4.1,1021.8,13.4,8.7,14.0,23.9,5.0,0
6228,23.6,19.0,1018.9,12.0,7.5,14.0,43.0,14.9,0
6229,28.1,21.6,1014.7,11.0,12.0,19.8,37.9,18.0,0
6230,11.7,5.2,1017.0,7.9,10.7,15.9,19.9,9.0,1
6231,12.3,7.1,1019.5,10.6,6.4,11.8,21.9,7.0,1
6232,21.1,14.1,1013.8,11.2,12.6,23.9,28.9,16.0,0
6233,10.1,7.0,1013.9,2.8,16.9,28.9,16.9,7.0,1
6234,6.6,-2.1,1025.1,12.9,11.6,25.8,14.9,-2.0,1
6235,23.5,14.5,1015.7,13.8,11.6,18.8,39.9,7.9,0
6236,7.9,-1.8,1021.3,12.1,15.4,31.9,36.9,-3.1,0
6237,0.0,-5.7,1033.0,7.6,10.8,15.0,5.9,-4.0,1
6238,-5.9,-11.0,1031.3,12.5,6.1,9.9,7.9,-17.1,1
6239,1.4,-4.8,1026.1,13.1,4.8,8.0,7.0,-6.2,0
6240,-10.6,-18.1,1038.6,11.6,10.5,22.9,8.1,-19.1,0
6241,-10.4,-15.3,1040.7,12.2,4.6,10.9,0.9,-19.1,0
6242,-2.4,-6.8,1038.7,13.0,4.4,15.0,21.9,-14.1,0
6243,20.6,12.8,1027.8,10.2,7.2,15.0,25.9,14.0,0
6244,23.3,15.4,1024.2,11.1,8.1,12.8,43.9,11.8,0
6245,38.9,32.4,1009.6,11.6,3.4,8.0,50.0,29.8,0
6246,45.2,37.9,1010.1,13.4,7.6,16.9,52.0,39.9,0
6247,43.3,37.1,1012.0,13.1,4.7,8.9,61.0,34.9,0
6248,46.6,33.5,1009.2,12.4,16.0,30.9,54.9,41.9,0
6249,36.4,18.2,1024.4,12.5,22.7,29.9,41.0,32.0,0
6250,31.6,18.8,1030.0,15.0,8.4,15.0,41.9,23.0,0
6251,40.2,27.7,1015.5,13.5,8.5,16.9,59.0,28.9,0
6252,42.2,33.0,1007.8,13.1,7.4,18.8,52.9,34.9,0
6253,30.1,23.2,1017.5,10.3,15.1,28.9,37.9,19.9,0
6254,17.6,8.8,1027.9,10.7,11.7,25.8,36.9,7.0,0
6255,33.3,18.9,1013.6,12.0,11.2,19.8,37.9,28.9,0
6256,28.7,20.3,1012.6,12.0,8.9,15.9,41.0,23.0,0
6257,39.8,29.3,1001.3,12.0,6.0,10.9,9999.9,25.9,0
6258,51.1,35.1,1002.6,12.3,5.7,12.8,61.0,41.9,0
6259,40.9,36.2,1016.1,8.7,6.6,8.9,55.9,36.0,1
6260,35.6,34.1,1011.8,2.2,8.6,13.0,41.0,32.0,0
6261,44.6,36.2,1002.5,5.7,15.2,24.9,54.0,39.9,1
6262,44.9,17.5,1013.4,12.6,5.9,12.8,70.0,29.8,0
6263,52.0,23.1,1007.9,11.9,6.5,8.9,68.0,43.0,0
6264,34.1,24.6,1009.6,11.1,10.8,14.0,59.9,27.0,0
6265,20.8,10.2,1015.1,10.9,16.5,22.9,27.9,14.0,0
6266,13.5,1.4,1030.6,11.3,18.6,23.9,23.9,7.0,0
6267,14.7,0.4,1032.5,12.5,10.4,19.8,30.9,3.9,0
6268,26.4,10.6,1013.3,12.0,9.9,21.0,38.8,18.9,0
6269,27.2,8.2,1013.1,12.0,15.8,26.8,37.9,19.9,0
6270,16.8,4.1,1025.5,11.0,8.2,18.8,27.9,9.9,1
6271,29.5,18.8,1018.8,12.1,8.5,15.0,47.8,20.8,0
6272,36.3,19.6,1010.4,9.8,11.7,18.8,45.0,27.9,0
6273,22.0,14.6,1021.4,7.1,16.2,23.9,34.9,16.0,1
6274,6.1,-4.0,1036.9,11.3,15.0,22.0,14.9,-3.1,1
6275,8.0,-2.3,1040.7,13.4,13.9,22.0,25.9,0.0,0
6276,21.1,6.7,1036.6,13.4,7.4,11.8,41.0,7.9,1
6277,36.1,11.1,1030.3,12.9,11.4,19.8,53.1,25.0,0
6278,45.6,17.2,1024.0,12.1,11.6,15.9,61.9,34.9,0
6279,51.5,23.8,1014.3,12.0,10.2,14.0,66.9,38.8,0
6280,54.1,34.4,1009.3,12.3,3.4,7.0,72.0,38.8,0
6281,50.6,34.0,1014.0,11.3,8.9,18.8,68.0,41.9,0
6282,43.4,22.6,1015.3,12.4,5.3,9.9,59.0,28.9,0
6283,44.1,25.6,1009.2,12.1,7.9,23.9,56.8,34.0,0
6284,39.9,27.0,1011.8,10.1,7.6,19.8,54.9,25.9,0
6285,41.2,16.8,1015.5,12.1,9.1,17.9,52.0,29.8,0
6286,31.8,17.3,1020.5,9.3,17.3,25.8,38.8,25.0,0
6287,32.3,19.7,1025.6,11.7,17.8,21.0,46.9,23.0,0
6288,34.6,12.6,1022.4,12.8,8.4,15.9,46.9,20.8,0
6289,37.3,12.7,1020.6,11.8,3.9,12.8,52.0,23.9,0
6290,45.3,26.1,1011.6,11.5,12.0,22.9,52.0,41.9,0
6291,49.1,41.2,998.6,10.0,11.2,23.9,63.0,36.0,0
6292,17.2,11.9,1016.6,6.8,24.1,37.9,32.0,9.9,1
6293,19.1,9.7,1032.1,13.4,8.0,15.9,34.9,9.0,0
6294,33.5,18.9,1027.7,13.0,9.9,12.8,48.9,23.0,0
6295,41.2,24.5,1021.6,11.8,6.9,12.8,52.9,34.9,0
6296,44.6,33.2,1015.9,9.7,9.6,18.8,55.9,34.9,0
6297,42.4,36.7,1014.3,6.7,9.4,19.8,55.9,30.9,1
6298,34.9,25.1,1024.1,11.7,10.2,15.9,43.9,27.9,1
6299,40.1,28.3,1026.4,11.2,6.8,21.0,57.9,27.9,0
6300,56.6,30.7,1008.6,12.1,9.5,12.8,77.9,41.0,0
6301,55.8,35.2,1002.2,9.0,12.6,24.9,77.9,39.9,0
6302,34.9,24.1,1022.6,8.3,17.5,22.9,39.9,30.9,0
6303,34.5,20.9,1032.4,11.1,8.6,12.8,45.0,27.9,0
6304,35.1,18.3,1026.1,11.7,4.6,8.9,50.9,20.8,1
6305,46.3,21.9,1013.8,12.3,9.5,11.8,54.9,37.9,0
6306,41.2,27.5,1017.6,10.2,7.3,11.8,52.0,34.0,0
6307,43.0,32.8,1021.5,7.0,5.8,9.9,55.9,30.9,0
6308,54.1,30.5,1017.6,12.0,8.0,15.9,77.0,36.9,0
6309,69.7,44.0,1002.8,11.8,11.7,17.9,90.9,54.0,0
6310,53.2,40.4,1002.8,10.0,14.9,22.9,9999.9,41.0,0
6311,40.1,29.2,1013.3,12.2,11.9,22.0,54.0,32.0,0
6312,38.6,32.2,1013.7,6.6,11.7,19.8,52.0,32.9,1
6313,40.6,33.3,1016.5,11.9,13.4,17.9,56.8,32.9,1
6314,47.7,31.9,1017.5,13.6,6.2,11.8,59.9,34.9,0
6315,61.3,35.7,1005.7,13.5,12.4,24.9,81.9,48.9,0
6316,67.5,45.3,999.8,12.4,11.0,18.8,79.0,56.8,0
6317,65.3,36.4,1000.1,11.5,7.1,14.0,77.9,54.0,0
6318,51.0,39.1,1007.6,9.5,14.9,23.9,70.0,41.0,1
6319,57.6,40.0,1012.9,13.3,6.2,12.8,70.9,48.9,0
6320,50.6,35.0,1018.2,11.8,13.3,22.0,68.9,41.0,1
6321,49.5,32.1,1024.3,12.3,7.1,11.8,66.9,34.0,0
6322,62.2,40.1,1010.5,12.0,7.9,14.0,79.0,50.9,0
6323,66.8,38.6,996.4,10.6,14.5,25.8,75.9,56.8,0
6324,48.1,29.4,1010.4,11.8,18.3,29.9,64.9,37.9,0
6325,50.1,33.4,1014.3,12.0,3.6,7.0,63.0,37.9,0
6326,50.9,43.8,1013.8,8.6,8.3,15.9,61.9,47.8,1
6327,47.6,35.4,1017.3,8.3,14.8,22.9,56.8,41.9,1
6328,48.7,29.5,1012.3,12.0,7.6,12.8,61.0,34.9,0
6329,52.5,33.5,1011.9,12.0,7.0,10.9,61.9,41.9,0
6330,55.8,42.2,1012.5,11.2,6.6,15.0,72.0,48.9,1
6331,52.4,44.9,1012.9,10.2,6.3,15.0,68.0,43.0,1
6332,50.7,47.1,1015.7,7.4,7.5,9.9,57.9,47.8,1
6333,56.9,48.0,1019.4,7.0,7.4,15.0,61.0,52.9,1
6334,51.1,41.4,1022.7,9.8,7.4,10.9,61.0,45.9,0
6335,54.2,48.0,1019.3,4.7,6.9,10.9,68.0,48.9,0
6336,62.6,57.9,1012.6,4.9,6.9,11.8,72.0,55.9,1
6337,66.6,63.3,1011.0,8.4,6.8,15.9,73.9,59.9,1
6338,53.6,48.0,1018.5,7.2,12.7,18.8,66.9,47.8,1
6339,51.1,39.9,1026.5,12.2,8.1,11.8,56.8,45.9,0
6340,45.7,36.7,1026.2,8.7,5.6,9.9,54.0,41.9,1
6341,48.0,44.0,1023.8,5.5,3.9,8.0,56.8,41.9,1
6342,52.3,47.9,1014.7,6.6,9.6,16.9,54.9,48.9,0
6343,59.9,58.6,1008.0,1.3,6.3,11.8,72.9,54.0,1
6344,70.7,66.7,1008.2,6.1,6.9,23.9,81.0,64.9,0
6345,78.1,65.7,1000.8,11.0,11.3,19.8,91.9,68.0,1
6346,76.5,65.0,1004.2,11.2,7.6,18.8,88.9,61.9,0
6347,79.9,61.8,999.6,12.5,9.8,18.8,90.0,72.9,0
6348,69.7,51.5,1005.1,11.5,6.8,14.0,81.0,63.0,1
6349,66.0,49.2,1013.2,11.5,4.5,9.9,79.0,52.9,0
6350,66.9,51.3,1011.6,12.4,4.6,10.9,77.0,61.0,0
6351,64.5,56.3,1006.1,10.4,9.7,17.9,72.9,57.9,1
6352,60.3,56.7,1012.3,6.5,10.8,16.9,63.9,56.8,1
6353,55.5,55.1,1017.3,2.5,7.2,12.8,59.0,52.9,0
6354,53.5,53.3,1013.2,3.3,7.4,11.8,57.9,50.9,1
6355,55.9,51.5,1002.0,7.2,11.5,18.8,65.8,50.0,1
6356,54.1,50.7,1009.7,8.3,7.0,11.8,57.9,50.9,1
6357,57.2,48.9,1018.3,7.7,5.6,9.9,70.9,50.9,0
6358,60.3,47.7,1020.7,11.1,6.9,14.0,72.0,50.9,0
6359,61.3,49.9,1015.4,9.9,8.8,15.0,68.9,56.8,1
6360,65.1,57.2,1014.3,7.9,7.3,15.9,74.8,57.9,1
6361,66.6,48.2,1018.5,12.8,6.8,16.9,74.8,59.0,1
6362,57.8,47.0,1020.2,12.2,10.7,16.9,68.0,48.9,0
6363,59.0,44.9,1018.0,12.0,4.8,10.9,75.9,45.9,0
6364,65.8,54.2,1012.3,9.9,7.1,15.0,74.8,56.8,0
6365,67.9,58.8,1010.8,10.2,5.6,15.9,75.9,61.9,1
6366,60.5,54.1,1016.7,10.2,9.1,15.9,65.8,55.9,0
6367,63.8,48.2,1019.9,11.2,6.6,14.0,79.0,50.0,0
6368,67.9,46.7,1016.3,11.5,4.4,8.9,82.9,52.0,0
6369,71.3,53.8,1013.1,11.6,4.4,11.8,86.0,55.9,0
6370,75.6,54.8,1010.5,11.1,3.7,8.0,90.0,59.9,0
6371,75.7,57.8,1010.3,11.1,3.7,10.9,90.0,63.9,0
6372,72.3,61.4,1014.4,9.4,3.4,7.0,90.9,61.0,1
6373,81.6,64.3,1015.5,12.3,2.9,7.0,90.9,68.9,0
6374,80.1,65.8,1014.6,12.2,5.9,11.8,88.0,70.9,0
6375,76.5,70.1,1011.4,11.7,5.4,15.0,88.0,70.9,0
6376,72.0,66.5,1010.9,9.4,7.0,999.9,79.9,68.9,1
6377,72.0,61.6,1009.7,9.5,4.3,8.9,86.0,61.0,0
6378,77.3,66.5,1007.9,11.0,5.9,9.9,91.9,64.9,0
6379,79.5,67.6,1011.0,11.6,7.9,15.0,88.9,70.9,0
6380,80.3,69.3,1008.0,11.9,10.7,16.9,90.0,72.0,1
6381,74.2,64.8,1012.4,11.1,8.0,15.9,90.0,63.9,1
6382,73.3,67.6,1009.3,10.0,6.2,17.9,84.9,65.8,1
6383,75.3,63.9,1014.0,10.7,4.6,8.9,82.9,63.9,1
6384,75.3,64.7,1016.9,12.1,7.7,14.0,84.9,65.8,0
6385,78.1,67.1,1017.3,12.0,9.1,15.0,88.0,68.0,0
6386,80.1,70.1,1016.7,10.9,8.8,15.9,88.9,70.9,0
6387,82.8,72.8,1014.4,10.0,10.4,16.9,92.8,77.0,0
6388,85.9,70.8,1013.2,9.1,8.4,12.8,93.9,77.9,0
6389,82.8,66.3,1017.5,11.8,3.9,8.0,92.8,74.8,0
6390,79.2,62.4,1016.4,8.4,4.1,8.0,89.6,69.8,0
6391,80.4,66.6,1013.4,7.0,4.0,8.0,89.6,69.8,0
6392,74.5,57.9,1016.3,7.0,5.5,18.1,84.2,64.4,1
6393,69.1,63.8,1013.0,6.5,7.8,16.9,75.2,64.4,1
6394,73.4,65.1,1013.1,7.0,7.0,11.1,82.4,66.2,0
6395,77.1,69.3,1011.6,7.0,4.8,9.9,87.8,71.6,1
6396,77.9,64.8,1012.9,6.8,4.8,8.0,84.2,71.6,0
6397,75.2,58.5,1011.7,7.0,6.9,12.0,84.2,69.8,1
6398,68.4,50.8,1017.7,7.0,6.5,9.9,78.8,57.2,0
6399,66.5,50.9,1022.5,7.0,3.7,8.0,77.0,53.6,0
6400,68.4,57.4,1019.0,7.0,5.5,9.9,77.0,60.8,0
6401,74.2,63.8,1015.9,6.8,6.0,13.0,86.0,68.0,1
6402,75.2,59.6,1013.8,7.0,3.6,8.9,84.2,66.2,0
6403,74.4,62.5,1012.6,7.0,4.5,9.9,82.4,66.2,0
6404,74.6,59.9,1013.8,7.0,3.2,8.9,86.0,62.6,1
6405,77.2,64.1,1014.0,7.0,5.9,11.1,84.2,69.8,1
6406,81.6,68.9,1010.2,7.0,9.2,15.0,96.8,68.0,0
6407,88.0,71.7,1009.7,7.0,5.5,8.9,96.8,78.8,0
6408,83.5,74.1,1012.9,7.0,5.2,9.9,95.0,75.2,1
6409,73.8,71.2,1013.7,5.2,5.9,8.9,78.8,69.8,1
6410,72.4,67.7,1013.5,5.6,4.5,8.0,82.4,68.0,1
6411,74.8,68.8,1016.0,6.9,4.0,15.0,80.6,66.2,1
6412,72.9,62.7,1017.1,7.0,5.7,12.0,84.2,60.8,1
6413,73.9,60.6,1015.8,7.0,7.3,15.0,80.6,64.4,0
6414,70.5,56.5,1020.1,7.0,5.6,13.0,80.6,59.0,0
6415,70.5,60.2,1021.1,7.0,4.0,8.9,78.8,62.6,1
6416,70.3,63.7,1020.7,7.0,7.2,11.1,82.4,62.6,1
6417,74.2,65.3,1018.7,6.7,6.2,25.1,84.2,64.4,1
6418,75.9,66.2,1017.9,7.0,5.6,13.0,86.0,68.0,0
6419,71.1,59.5,1019.0,7.0,6.0,9.9,82.4,64.4,0
6420,69.1,59.9,1020.8,7.0,3.7,8.0,75.2,60.8,0
6421,69.9,61.9,1018.0,7.0,3.4,6.0,77.0,62.6,1
6422,71.0,63.2,1016.6,7.0,5.1,10.9,80.6,60.8,0
6423,74.0,67.0,1013.0,6.9,8.5,13.0,82.4,66.2,0
6424,77.1,72.8,1009.2,5.8,11.4,22.0,84.2,73.4,1
6425,77.1,70.9,1008.1,7.0,8.6,20.0,86.0,68.0,1
6426,82.7,74.5,1011.6,8.9,8.6,15.9,93.2,77.0,0
6427,77.1,67.2,1016.6,11.6,7.8,22.0,86.0,68.0,1
6428,73.2,61.2,1024.7,10.1,4.4,8.9,84.2,62.6,0
6429,75.4,64.3,1024.1,10.7,3.3,8.9,84.2,66.2,0
6430,73.4,65.2,1019.7,9.8,5.4,15.0,82.4,68.0,0
6431,67.3,61.2,1018.0,9.9,5.9,8.9,71.6,64.4,0
6432,68.7,62.4,1019.6,6.0,2.9,8.0,80.6,59.0,0
6433,72.9,64.2,1018.8,8.0,5.5,8.9,84.2,62.6,0
6434,76.7,66.0,1018.5,8.7,3.6,6.0,86.0,68.0,0
6435,72.3,61.6,1019.8,10.7,4.6,9.9,84.2,62.6,0
6436,67.7,61.6,1019.7,9.7,5.5,9.9,77.0,64.4,1
6437,68.2,65.7,1018.3,5.2,5.6,8.9,73.4,64.4,1
6438,71.4,66.9,1016.5,5.5,6.1,9.9,78.8,68.0,0
6439,74.7,71.1,1014.9,8.2,5.8,9.9,78.8,71.6,1
6440,73.3,69.1,1020.4,7.3,4.6,9.9,82.4,68.0,1
6441,76.4,70.3,1018.5,9.6,7.9,15.9,87.8,68.0,0
6442,76.3,70.9,1018.0,7.2,8.2,14.0,84.2,71.6,1
6443,71.0,62.2,1023.6,10.4,5.0,8.0,78.8,62.6,1
6444,70.6,61.2,1024.4,11.1,3.9,8.0,80.6,60.8,0
6445,71.1,65.2,1018.5,9.8,4.9,8.0,80.6,64.4,0
6446,73.7,68.0,1015.4,10.4,5.3,18.1,84.2,66.2,1
6447,72.0,66.3,1017.1,8.7,4.9,9.9,82.4,66.2,0
